Demanda;periodomediodeviaje;paraderosubida;paraderobajada;netapa;serv_1era_etapa;t_1era_etapa;tespera_1era_etapa;ttrasbordo_1era_etapa;tcaminata_1era_etapa;serv_2da_etapa;t_2da_etapa;tespera_2da_etapa;ttrasbordo_2da_etapa;tcaminata_2da_etapa;serv_3era_etapa;t_3era_etapa;tespera_3era_etapa;ttrasbordo_3era_etapa;tcaminata_3era_etapa;serv_4ta_etapa;t_4ta_etapa
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-11-84-SN-15;2;L1;22.1333;7.0418;7.3167;0.2749;T550 00R;6.9667;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-13-94-OP-40;2;L1;37;8.5692;9.8167;1.2475;T375 00R;10.4667;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-14-125-NS-30;2;L1;3.55;10.6643;12.9167;2.2524;T327 01I;12.9667;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-14-127-NS-15;2;L1;5.1833;4.9758;9.8833;4.9075;T463 00I;1.2;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-16-138-PO-4;3;L1;5.1833;19.4986;19.85;0.3514;T411 00I;43.5;6.49;8.25;1.76;B59 00R;6.75;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-17-12-NS-40;2;L1;13.6333;14.5155;15.05;0.5345;T219 E0 00R;2.3333;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-30;2;L1;16.4;11.6838;14.1833;2.4995;T426 00I;9.1;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-35;2;L1;16.4;0.6172;3.1167;2.4995;B51 C0 00I;9.9;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-40;2;L1;13.6333;4.2639;6.7833;2.5195;B51 00I;19.0667;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-55;2;L1;13.6333;-1.0695;1.45;2.5195;B51 C0 00I;25.0667;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-55;2;L1;13.6333;1.1305;3.65;2.5195;B51 C0 00I;14.9167;-;-;-;-;-;-;-;-;-;-
1.4827;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-55;2;L1;16.4;-0.8662;1.6333;2.4995;B51 C0 00I;10.4833;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-60;2;L1;13.6333;0.3472;2.8667;2.5195;T406 00I;29.3;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-75;2;L1;13.6333;-0.0528;2.4667;2.5195;T406 00I;32.4833;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-75;2;L1;13.6333;7.7639;10.2833;2.5195;B51 C0 00I;22.4833;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-75;2;L1;16.4;2.1172;4.6167;2.4995;B51 C0 00I;21.6167;-;-;-;-;-;-;-;-;-;-
59.302;04 - PUNTA MANANA;BAQUEDANO L1;PAJARITOS;1;L1;19.65;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
19.3654;04 - PUNTA MANANA;BAQUEDANO L1;PARQUE ALMAGRO;1;L1;10.8833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
19.4098;04 - PUNTA MANANA;BAQUEDANO L1;PATRONATO;1;L1;17.7333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
6.485;04 - PUNTA MANANA;BAQUEDANO L1;PEDRERO;1;L1;19.1333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
30.9194;04 - PUNTA MANANA;BAQUEDANO L1;PRINCIPE DE GALES;1;L1;20.4667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
36.1318;04 - PUNTA MANANA;BAQUEDANO L1;PUDAHUEL;1;L1;22.1333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
38.738600000000005;04 - PUNTA MANANA;BAQUEDANO L1;RONDIZONNI;1;L1;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
14.2026;04 - PUNTA MANANA;BAQUEDANO L1;SAN PABLO;1;L1;19.8333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
5.1822;04 - PUNTA MANANA;BAQUEDANO L1;SAN RAMON;1;L1;39;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;SANTA JULIA;1;L1;40.2833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-11-84-SN-35;2;L1;22.1333;4.6751;4.95;0.2749;T550 C0 00R;13.9833;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-12-88-NS-40;2;L1;28.55;2.638;3.5167;0.8786;T549 06I;8.9667;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-13-104-OP-30;2;L1;37;2.5524;3.7167;1.1643;T466 00R;13.9833;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-13-375-NS-10;2;L1;17.6667;2.0707;2.5833;0.5127;T461 C0 06I;6.9833;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-13-375-NS-10;2;L1;17.6667;2.1873;2.7;0.5127;T461 C0 06I;6.9833;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-13-94-OP-40;2;L1;37;5.9859;7.2333;1.2475;T375 07R;11.6667;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-15-12-SN-10;2;L1;13.6333;6.36;6.8833;0.5233;F52 00I;10.25;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-15-12-SN-25;2;L1;13.6333;7.81;8.3333;0.5233;T425 06R;14.2333;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-15-135-PO-20;2;L1;5.1833;10.2653;10.6167;0.3514;T405 C0 00I;24.0167;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-15-135-PO-20;2;L1;5.1833;5.3486;5.7;0.3514;T405 C0 00I;24.6667;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-16-451-SN-5;2;L1;8.5333;5.1523;7.7667;2.6144;B60 E0 00I;20.75;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-17-12-SN-50;2;L1;13.6333;3.71;4.2333;0.5233;B68 00I;2.7;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-30;2;L1;16.4;-1.8662;0.6333;2.4995;B51 C0 00I;8.5667;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-55;2;L1;13.6333;0.6805;3.2;2.5195;B51 00I;20.5;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-55;2;L1;13.6333;-1.8695;0.65;2.5195;B51 00I;20.65;-;-;-;-;-;-;-;-;-;-
1.3296;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-55;2;L1;16.4;0.6172;3.1167;2.4995;T426 00I;10.4333;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-75;2;L1;16.4;2.3172;4.8167;2.4995;B51 00I;21.9;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-17-140-PO-60;2;L1;13.6333;9.0366;10.1667;1.1301;B52 01R;20.3667;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-17-141-PO-105;2;L1;16.4;0.3979;1.8667;1.4688;T421 00I;44.9667;-;-;-;-;-;-;-;-;-;-
1.4687;04 - PUNTA MANANA;BAQUEDANO L1;T-17-306-PO-10;2;L1;13.6333;1.7431;1.9333;0.1902;B65 00I;5.6667;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-17-306-PO-10;2;L1;13.6333;13.0931;13.2833;0.1902;B70 00I;9.0833;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-17-306-PO-15;2;L1;5.1833;8.882;9.2333;0.3514;T411 00I;14.95;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-17-306-PO-30;2;L1;5.1833;2.0653;2.4167;0.3514;T411 00I;18.1833;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-18-153-PO-5;2;L1;13.5167;-4.8791;-4.65;0.2291;T403 01I;4.3833;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-18-156-PO-37;2;L1;13.5167;-0.5285;1.55;2.0785;T506 E0 00I;9.5333;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-18-156-PO-37;2;L1;13.5167;1.9881;4.0667;2.0785;T506 E0 00I;7.0333;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-18-156-PO-37;2;L1;13.5167;-4.6822;-4.3167;0.3655;T519 01I;13.5167;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-18-156-PO-37;2;L1;19.3333;5.1738;7.4333;2.2595;T507 C0 00I;3.8333;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-18-159-NS-20;2;L1;6.8167;2.4473;5.15;2.7027;-;18.7167;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-20-179-NS-50;2;L1;2.85;3.3225;6.4333;3.1108;T204 00I;11.7167;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-20-181-NS-30;2;L1;18.7;5.3999;6.9833;1.5834;T371 01R;9.0833;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-21-212-OP-5;2;L1;20.6667;0.7846;1.7833;0.9988;-;10.2333;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-21-89-OP-25;2;L1;19.1333;-0.3597;0.7167;1.0764;T467 00R;4.7833;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-23-205-NS-10;2;L1;2.85;5.8367;6.75;0.9133;T209 E0 00I;38.25;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-23-205-NS-42;2;L1;40.5;-0.0223;1.5333;1.5556;T205 E0 00I;8.0333;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-23-205-NS-5;2;L1;2.85;6.7058;7.8667;1.1609;-;35.8;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-23-205-NS-55;2;L1;2.85;5.5731;6.45;0.8769;T209 E0 00I;36.8667;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-24-205-NS-30;2;L1;2.85;10.6547;13.05;2.3953;T203 E0 00I;25;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-24-205-NS-30;2;L1;2.85;8.9881;11.3833;2.3953;T203 E0 06I;26.95;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-27-228-NS-15;2;L1;30.7333;23.5067;24.5833;1.0766;F06 00I;12.8333;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-55;2;L1;16.4;2.3172;4.8167;2.4995;B51 C0 00I;15.3833;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-75;2;L1;16.4;-0.0495;2.45;2.4995;T426 00I;27.5833;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-75;2;L1;16.4;-0.7995;1.7;2.4995;B51 00I;21.0333;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-75;2;L1;16.4;3.6005;6.1;2.4995;T426 00I;22.45;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-17-136-PO-75;2;L1;16.4;4.5838;7.0833;2.4995;B51 00I;20.1167;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-17-141-PO-105;2;L1;13.6333;1.6252;4.9;3.2748;T421 00I;37.4167;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-17-141-PO-105;2;L1;16.4;0.6475;2.25;1.6025;T421 00I;44.1667;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-17-145-PO-5;2;L1;6.8167;10.1315;15.9667;5.8351;T409 00I;30.4833;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-17-306-PO-10;2;L1;5.1833;14.8986;15.25;0.3514;T411 00I;14.45;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-17-306-PO-10;2;L1;5.1833;8.8653;9.2167;0.3514;T411 00I;8.5;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-17-306-PO-15;2;L1;5.1833;9.532;9.8833;0.3514;T411 00I;11.5;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-17-306-PO-35;2;L1;13.6333;11.3765;11.5667;0.1902;B65 00I;14.6333;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-17-415-PO-15;2;L1;21.0833;5.9944;6.8833;0.889;T421 00I;13.0667;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-18-156-PO-15;2;L1;13.5167;-4.2433;-3.95;0.2933;T516 03I;5.2667;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-18-156-PO-15;2;L1;13.5167;-4.6873;-4.1833;0.5039;T519 01I;6.4667;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-18-156-PO-37;2;L1;13.5167;-1.602;-1.1167;0.4853;T519 01I;13.9333;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-18-156-PO-37;2;L1;13.5167;-3.3119;-1.2333;2.0785;T506 00I;12.05;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-19-164-PO-40;2;L1;23.45;-0.3787;0.2333;0.612;T442 01I;18.9667;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-21-89-OP-25;2;L1;19.1333;3.3159;4.1167;0.8008;T212 01I;3.8167;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-21-89-OP-25;2;L1;19.1333;4.9283;5.7333;0.805;T212 01I;5.2167;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-23-205-NS-100;2;L1;2.85;2.9254;3.8667;0.9413;T209 E0 00I;48.85;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-27-228-NS-65;2;L1;30.7333;1.59;2.6667;1.0766;T211 C0 00I;25.3333;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-29-233-NS-5;2;L1;14.35;12.3802;13.9;1.5198;B85 00I;22.5667;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-29-238-NS-25;2;L1;14.35;6.6454;8.2667;1.6212;B82 00I;32.25;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-27-228-NS-65;2;L1;30.7333;1.0567;2.1333;1.0766;T211 C0 00I;20.0167;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-27-230-NS-65;2;L1;30.7333;16.9567;18.0333;1.0766;T301 C0 00I;23.8833;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-29-238-NS-25;2;L1;26.0333;9.1308;9.3;0.1692;T324 00I;21.9833;-;-;-;-;-;-;-;-;-;-
1.3296;04 - PUNTA MANANA;BAQUEDANO L1;T-30-243-NS-3;2;L1;9.9167;1.2384;1.7833;0.5449;T201 E0 00I;18.8833;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-30-243-NS-30;2;L1;7.0667;15.5028;17.4167;1.9138;T201 E0 00I;35.8667;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-31-154-SN-20;2;L1;19.1333;4.9131;6.2667;1.3536;T477 00R;8.0333;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-3-13-NS-5;2;L1;8.5333;3.0938;5.1167;2.0229;T429 C0 00R;21;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-3-13-SN-10;2;L1;6.8167;5.5101;9.3333;3.8233;T477 00R;16.5667;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-3-13-SN-15;2;L1;5.1833;13.1581;16.3;3.1419;T477 C0 01I;30.2333;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-3-13-SN-15;2;L1;6.8167;10.4285;14;3.5715;T477 C0 01I;14.5167;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-3-13-SN-20;2;L1;5.1833;2.1223;3.2167;1.0944;T477 C0 01I;19.0167;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-3-433-PO-10;2;L1;5.1833;2.958;3.85;0.892;T477 C0 01I;22.65;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-7-54-OP-20;2;L1;17.6667;-1.2139;-0.05;1.1639;T419 00R;4.2833;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-7-54-OP-20;2;L1;17.6667;-1.3234;-0.2833;1.0401;T419 00R;3.65;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-8-71-PO-41;2;L1;15.2167;1.9776;2.2833;0.3057;T513 07I;2.7;-;-;-;-;-;-;-;-;-;-
34.8364;04 - PUNTA MANANA;BAQUEDANO L5;BELLAS ARTES;1;L5;2.1333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3.8575999999999997;04 - PUNTA MANANA;BAQUEDANO L5;CEMENTERIOS;1;L5;16.6833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11.6478;04 - PUNTA MANANA;BAQUEDANO L5;CERRO BLANCO;1;L5;15.1833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3.8626000000000005;04 - PUNTA MANANA;BAQUEDANO L5;CRISTOBAL COLON;1;L5;21.5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
24.5324;04 - PUNTA MANANA;BAQUEDANO L5;EINSTEIN;1;L5;18.1833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
31.026400000000002;04 - PUNTA MANANA;BAQUEDANO L5;EL GOLF;1;L5;15.2833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2.5864000000000003;04 - PUNTA MANANA;BAQUEDANO L5;EL PARRON;1;L5;28.4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
7.771;04 - PUNTA MANANA;BAQUEDANO L5;ELISA CORREA;1;L5;33.0833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L5;Estacion Freire;2;L5;16.3;-4.6451;-2.4833;2.1618;-;15.25;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L5;Estacion Freire;2;L5;16.3;-6.2618;-4.1;2.1618;-;15.25;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-29-238-NS-25;2;L1;14.35;7.2132;8.8167;1.6035;B85 00I;33.0333;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-29-238-NS-25;2;L1;26.0333;1.4255;1.5;0.0745;T324 00I;18.8;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-29-238-NS-25;2;L1;26.0333;5.8789;6.1167;0.2378;T324 00I;19.9167;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-31-154-SN-15;2;L1;19.1333;0.7245;2.25;1.5255;T477 00R;4.7167;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-3-13-NS-5;2;L1;8.5333;6.0938;8.1167;2.0229;T429 C0 00R;19;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-3-13-SN-10;2;L1;13.6333;19.1934;19.7167;0.5233;T219 E0 00I;20.2667;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-3-13-SN-10;2;L1;8.5333;12.9271;14.95;2.0229;T477 00R;13.0833;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-3-13-SN-15;2;L1;5.1833;10.2692;13.35;3.0808;T477 C0 01I;22.9833;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-3-13-SN-15;2;L1;5.1833;12.3107;15.3667;3.056;T477 00R;29.2333;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-3-13-SN-15;2;L1;5.1833;16.2774;19.3333;3.056;T477 00R;29.0167;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-3-13-SN-15;2;L1;5.1833;4.3179;4.8333;0.5154;T477 C0 01I;26.85;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-3-13-SN-20;2;L1;5.1833;2.039;3.1333;1.0944;T477 C0 01I;19.0667;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-3-14-SN-5;2;L1;23.65;4.1074;4.9167;0.8093;T467 00R;13.8667;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-3-19-SN-10;2;L1;24.9167;0.6666;1.3333;0.6668;T203 00R;9.7333;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-32-156-PO-60;2;L1;26.6333;5.4075;5.9667;0.5592;T506 00I;12.45;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-3-433-PO-10;2;L1;5.1833;19.1068;22.0833;2.9765;-;34.8;-;-;-;-;-;-;-;-;-;-
1.2913;04 - PUNTA MANANA;BAQUEDANO L1;T-5-7-SN-13;2;L1;22.1333;8.7914;9.8333;1.042;T527 00I;80.5667;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-6-327-OP-3;2;L1;23.25;12.3444;15.0667;2.7223;T307 C0 00R;5.85;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;T-6-43-OP-5;2;L1;9.9167;3.0556;3.7333;0.6778;T303 E0 00R;23.5;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-7-48-OP-20;2;L1;14.35;2.0201;3.5833;1.5632;T384 00R;7.5333;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-7-48-OP-20;2;L1;14.35;4.7298;6.25;1.5202;T384 00R;5.9667;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-8-61-OP-20;2;L1;15.2167;4.9647;10.0167;5.052;T505 06R;10.3333;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-8-71-PO-45;2;L1;15.2167;2.7477;3.0333;0.2857;T505 01I;3.6;-;-;-;-;-;-;-;-;-;-
37.484;04 - PUNTA MANANA;BAQUEDANO L1;TOESCA;1;L1;13.7333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L5;Estacion San Bernardo;2;L5;16.3;-2.4451;-0.2833;2.1618;-;16.6167;-;-;-;-;-;-;-;-;-;-
23.2498;04 - PUNTA MANANA;BAQUEDANO L5;HOSPITALES;1;L5;12.4667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
15.4434;04 - PUNTA MANANA;BAQUEDANO L5;IRARRAZAVAL ;1;L5;14.75;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.366;04 - PUNTA MANANA;BAQUEDANO L5;L-10-26-5-OP;2;L5;19.1167;10.0662;10.2;0.1338;T534 C0 06I;4.5167;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L5;L-10-8-15-NS;2;L5;23.9833;-2.1125;-0.3833;1.7291;T532 00I;20.9167;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L5;L-11-7-5-SN;2;L5;14.8333;4.9284;6.2333;1.3049;T533 00I;12.5167;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L5;L-12-27-5-OP;2;L5;23.55;10.6529;11.8167;1.1638;T317 00I;11.6667;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L5;L-12-27-5-OP;2;L5;23.55;2.6821;3.8167;1.1345;T317 00I;12.3333;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L5;L-13-76-55-OP;2;L5;32;6.7525;8;1.2475;T368 00R;7.4333;-;-;-;-;-;-;-;-;-;-
